tag_count,is_answered,is_closed,view_count,answer_count,last_edit_date,score,percentage
4,0,1.0,10,0,1,0,7.0
3,0,1.0,15,0,0,0,12.5
5,0,0.0,12,0,1,0,13.6
3,1,0.0,19,1,0,0,25.7
2,1,1.0,100,3,1,1,43.4
1,1,1.0,16,1,0,0,17.8
4,1,1.0,74,1,1,0,33.2
1,1,1.0,100,4,1,53,65.2
5,1,1.0,100,3,1,28,57.2
4,0,1.0,14,0,0,1,13.6
2,0,1.0,10,0,0,0,10.0
3,1,1.0,100,5,0,96,91.4
3,0,1.0,13,0,1,0,6.9
5,0,1.0,30,1,0,1,21.4
4,1,1.0,100,3,1,100,85.0
4,1,1.0,100,5,1,27,59.8
5,0,1.0,20,1,0,0,18.0
4,1,1.0,100,2,1,17,49.8
3,0,1.0,11,0,0,0,11.3
2,1,1.0,34,2,1,0,21.2
1,0,1.0,7,0,0,0,8.1
3,0,1.0,15,1,0,0,14.5
3,0,1.0,20,0,1,0,9.0
2,0,1.0,32,2,1,0,15.6
3,1,1.0,100,4,0,5,53.0
1,0,1.0,8,0,0,0,8.4
2,1,0.0,19,2,0,0,26.7
4,0,1.0,15,0,1,1,8.9
1,0,1.0,23,2,0,1,17.299999999999997
2,0,1.0,5,0,0,0,8.5
3,1,1.0,58,2,1,6,31.799999999999997
3,0,1.0,8,0,0,0,10.4
3,0,1.0,17,1,0,0,15.1
3,0,0.0,24,1,1,0,17.2
4,0,1.0,100,1,1,1,36.4
5,0,1.0,100,1,1,0,37.0
2,0,1.0,100,3,1,1,38.4
2,0,1.0,100,1,1,4,35.6
1,0,1.0,11,1,0,0,11.3
1,0,1.0,20,2,0,1,16.4
2,1,1.0,32,1,1,0,18.6
5,0,1.0,22,1,0,0,18.6
3,0,1.0,13,2,0,0,15.9
4,0,1.0,17,0,1,1,9.5
3,0,1.0,22,0,1,0,9.6
3,0,1.0,24,0,1,0,10.2
3,0,0.0,27,0,1,0,16.1
2,0,0.0,16,0,0,0,16.8
3,0,1.0,21,0,1,0,9.3
1,0,1.0,46,2,1,0,18.799999999999997
3,0,1.0,30,1,1,0,14.0
2,0,0.0,12,0,0,0,15.6
2,1,1.0,100,5,1,15,53.0
2,0,0.0,14,0,0,0,16.2
1,1,1.0,100,5,0,85,85.0
3,1,1.0,100,3,0,5,51.0
3,0,1.0,100,1,1,0,35.0
4,1,1.0,40,3,0,0,32.0
3,0,1.0,39,0,1,0,14.7
1,0,0.0,9,0,1,0,8.7
3,0,1.0,29,1,1,0,13.7
2,0,1.0,3,0,0,0,7.9
2,0,1.0,13,0,0,0,10.9
5,0,1.0,10,1,0,0,15.0
3,1,1.0,63,1,1,0,28.9
3,1,1.0,38,1,0,1,26.799999999999997
3,0,1.0,81,2,1,1,31.7
1,0,1.0,25,1,1,0,10.5
2,0,1.0,10,1,0,0,12.0
3,0,1.0,28,1,1,1,13.8
3,0,1.0,22,2,1,0,13.6
2,0,1.0,18,1,1,1,9.799999999999999
2,1,1.0,100,3,1,20,51.0
4,1,1.0,100,3,1,3,46.2
4,1,1.0,100,2,1,2,43.8
4,1,1.0,34,2,0,0,28.2
3,1,1.0,24,2,1,0,19.2
1,1,1.0,48,1,1,1,22.799999999999997
3,0,1.0,25,0,0,0,15.5
4,1,1.0,100,5,1,66,75.4
2,1,1.0,45,1,1,0,22.5
5,0,0.0,13,0,0,0,18.9
2,1,1.0,100,5,1,100,87.0
3,1,1.0,15,1,0,0,19.5
4,0,1.0,15,0,0,0,13.5
5,0,1.0,25,1,0,0,19.5
2,1,1.0,40,2,0,3,29.2
5,0,1.0,15,0,0,0,14.5
3,0,0.0,18,0,1,0,13.399999999999999
3,0,0.0,11,0,0,0,16.3
2,0,1.0,17,1,0,0,14.1
2,0,1.0,26,1,1,0,11.8
3,1,1.0,100,2,1,8,45.2
4,0,1.0,4,0,0,0,10.2
1,1,1.0,32,3,0,0,26.6
3,0,0.0,20,0,1,0,14.0
2,0,1.0,7,1,0,0,11.1
4,0,0.0,12,0,0,0,17.6
2,0,1.0,100,0,1,0,32.0
2,0,1.0,14,1,0,0,13.2
5,0,1.0,20,0,1,0,11.0
4,0,1.0,100,0,0,0,39.0
4,1,1.0,100,2,1,2,43.8
3,1,1.0,18,2,0,0,22.4
2,0,1.0,26,1,1,0,11.8
5,1,1.0,19,1,1,0,17.7
4,1,1.0,20,1,0,0,22.0
4,1,1.0,100,5,1,18,56.2
4,1,1.0,32,1,1,1,21.0
1,1,1.0,91,3,1,1,39.699999999999996
3,1,1.0,24,1,1,2,18.0
5,0,1.0,5,0,0,0,11.5
4,1,0.0,100,5,1,100,94.0
3,0,1.0,12,0,0,0,11.6
3,1,0.0,26,1,0,0,27.8
5,0,1.0,14,0,0,0,14.2
4,1,1.0,34,2,1,3,24.4
3,1,1.0,22,2,1,0,18.6
2,1,1.0,100,5,1,100,87.0
3,0,1.0,28,1,1,0,13.4
3,0,1.0,14,1,0,0,14.2
4,1,1.0,100,2,1,7,45.8
1,0,1.0,9,0,0,0,8.7
2,1,1.0,100,3,1,19,50.6
2,0,1.0,8,0,1,0,4.4
4,1,1.0,100,1,1,0,41.0
3,0,1.0,34,1,1,0,15.2
2,1,1.0,100,3,1,1,43.4
1,0,1.0,12,1,1,0,6.6
4,0,1.0,16,1,1,0,10.8
1,1,1.0,100,5,0,52,71.8
4,0,1.0,23,0,1,0,10.899999999999999
1,0,1.0,32,0,1,0,10.6
4,0,1.0,16,0,1,0,8.8
2,1,1.0,24,1,1,1,16.599999999999998
5,1,1.0,21,3,0,1,27.7
3,1,1.0,100,4,1,1,46.4
1,0,1.0,21,1,1,0,9.3
2,1,1.0,29,1,1,0,17.7
3,1,1.0,100,2,1,0,42.0
4,0,1.0,37,2,1,0,19.1
2,1,1.0,100,2,0,0,46.0
3,1,1.0,100,3,0,7,51.8
5,0,1.0,10,0,0,0,13.0
5,0,1.0,13,0,1,0,8.9
4,1,1.0,100,5,1,30,61.0
2,0,1.0,25,2,0,0,18.5
2,0,1.0,21,0,0,0,13.3
3,0,1.0,21,0,1,0,9.3
2,1,1.0,21,2,1,0,17.3
3,1,1.0,24,2,1,0,19.2
3,0,0.0,21,0,1,0,14.3
2,1,1.0,26,2,1,0,18.8
3,0,1.0,11,0,1,0,6.3
2,0,1.0,19,1,1,0,9.7
4,0,0.0,23,0,1,0,15.899999999999999
1,0,0.0,17,0,1,0,11.1
3,0,1.0,17,0,0,0,13.1
3,0,1.0,33,0,1,0,12.9
3,0,1.0,9,0,0,0,10.7
4,1,1.0,100,5,1,3,50.2
4,0,0.0,89,1,1,0,37.7
3,0,1.0,17,0,0,0,13.1
3,0,1.0,29,0,1,1,12.1
3,1,0.0,32,2,0,0,31.6
3,1,0.0,16,1,0,0,24.8
1,0,1.0,30,1,1,0,12.0
1,1,1.0,24,3,1,0,19.2
4,0,1.0,98,1,1,5,37.4
3,1,1.0,100,5,0,11,57.4
2,0,1.0,16,0,0,0,11.8
3,1,1.0,31,1,1,1,19.699999999999996
3,1,1.0,42,3,0,0,31.6
3,0,0.0,26,0,1,0,15.8
5,0,1.0,69,0,0,2,31.5
3,0,1.0,12,0,1,0,6.6
2,0,1.0,100,1,0,1,39.4
5,1,1.0,32,2,1,1,24.0
3,1,0.0,100,3,1,19,56.6
3,1,1.0,100,3,1,8,47.2
3,0,1.0,8,0,1,0,5.4
3,0,1.0,16,0,0,1,13.200000000000001
4,1,1.0,96,1,1,0,39.8
3,1,1.0,100,5,1,18,55.2
1,1,1.0,15,1,0,1,17.9
2,1,1.0,29,1,1,0,17.7
1,1,1.0,37,1,1,1,19.5
4,1,1.0,100,1,1,22,49.8
4,0,1.0,18,0,0,0,14.399999999999999
3,0,0.0,9,0,1,0,10.7
5,0,1.0,25,0,1,0,12.5
5,1,1.0,18,1,1,1,17.799999999999997
4,0,0.0,13,0,1,0,12.9
5,0,1.0,12,1,0,0,15.6
2,1,1.0,100,2,1,81,73.4
2,0,1.0,8,0,0,1,9.8
3,0,1.0,100,0,1,7,35.8
3,0,0.0,22,0,1,0,14.6
3,1,1.0,17,1,1,1,15.5
1,0,1.0,9,0,1,0,3.6999999999999997
2,1,0.0,69,2,1,3,37.900000000000006
3,0,1.0,29,1,1,0,13.7
2,0,1.0,21,1,0,1,15.700000000000001
2,0,0.0,27,0,1,0,15.1
4,0,1.0,100,2,0,1,43.4
3,0,0.0,24,0,1,0,15.2
3,1,1.0,18,1,1,0,15.399999999999999
3,0,1.0,100,2,0,0,42.0
3,0,0.0,23,0,1,0,14.899999999999999
2,0,1.0,14,0,0,0,11.2
1,1,1.0,42,2,1,0,22.6
3,1,1.0,100,3,1,1,44.4
3,1,1.0,22,1,0,0,21.6
4,0,1.0,24,2,0,1,20.599999999999998
2,0,1.0,5,0,0,0,8.5
4,0,1.0,15,0,1,0,8.5
2,0,1.0,9,1,0,0,11.7
3,1,0.0,18,1,0,3,26.599999999999998
2,0,1.0,31,0,1,0,11.299999999999999
4,0,0.0,20,0,0,0,20.0
1,0,1.0,100,2,1,0,35.0
2,0,1.0,12,0,0,0,10.6
2,0,0.0,33,1,1,0,18.9
3,0,1.0,5,0,0,0,9.5
3,0,1.0,63,1,1,0,23.9
2,0,0.0,15,0,0,0,16.5
5,0,1.0,24,1,1,0,14.2
3,0,1.0,14,1,0,1,14.6
1,1,1.0,29,2,0,0,23.7
5,1,1.0,37,2,1,0,25.1
4,0,0.0,15,0,1,0,13.5
1,0,0.0,100,4,0,0,49.0
3,0,1.0,26,0,1,0,10.8
2,0,1.0,34,1,1,0,14.2
2,0,1.0,20,0,1,0,8.0
4,0,1.0,87,1,1,0,32.099999999999994
3,0,1.0,5,0,0,0,9.5
3,0,1.0,24,0,1,0,10.2
1,0,1.0,8,0,1,0,3.4
3,1,1.0,34,2,1,0,22.2
1,1,1.0,100,1,0,7,45.8
5,1,1.0,31,1,1,1,21.699999999999996
4,1,1.0,100,1,1,0,41.0
2,0,1.0,14,0,0,0,11.2
2,1,1.0,26,1,0,1,22.2
3,1,1.0,21,2,0,0,23.3
2,1,1.0,17,1,0,0,19.1
3,0,1.0,100,2,0,0,42.0
5,0,1.0,29,0,1,0,13.7
3,1,1.0,100,5,1,100,88.0
1,0,1.0,16,1,0,0,12.8
3,0,1.0,100,0,1,3,34.2
2,1,1.0,19,2,0,0,21.7
4,0,1.0,17,1,0,0,16.1
5,1,1.0,100,4,0,72,81.8
3,0,1.0,9,0,0,0,10.7
4,0,1.0,22,1,1,0,12.6
2,0,1.0,17,0,1,0,7.1
4,0,1.0,23,2,1,0,14.899999999999999
3,1,1.0,18,1,0,0,20.4
5,0,1.0,17,0,0,0,15.1
5,1,1.0,22,1,1,1,19.0
3,0,1.0,70,2,1,1,28.4
2,0,1.0,29,1,0,0,17.7
5,0,1.0,31,0,1,0,14.299999999999999
3,0,1.0,8,0,0,0,10.4
4,0,1.0,17,1,0,0,16.1
2,1,1.0,100,5,1,100,87.0
5,1,1.0,15,1,0,1,21.9
4,1,1.0,100,1,1,1,41.4
1,0,1.0,7,0,0,0,8.1
5,0,1.0,14,0,1,0,9.2
3,1,1.0,13,1,1,0,13.9
3,0,1.0,10,0,0,0,11.0
3,0,1.0,15,0,0,0,12.5
5,0,1.0,28,0,1,1,13.8
3,0,1.0,17,2,0,0,17.1
2,0,1.0,5,0,0,0,8.5
4,0,1.0,9,0,0,0,11.7
2,0,1.0,21,1,0,0,15.3
4,0,1.0,100,3,1,1,40.4
4,0,1.0,16,1,1,0,10.8
5,0,1.0,34,1,1,1,17.599999999999998
3,0,1.0,24,1,0,0,17.2
3,0,1.0,11,0,0,0,11.3
4,0,1.0,60,1,1,0,24.0
3,1,1.0,100,4,1,4,47.6
2,1,1.0,24,1,1,0,16.2
5,1,1.0,36,2,1,0,24.799999999999997
3,0,1.0,100,1,0,0,40.0
3,0,0.0,19,1,0,0,20.7
3,1,1.0,17,1,0,0,20.1
1,1,1.0,21,1,1,0,14.3
4,0,1.0,35,1,1,0,16.5
1,1,1.0,30,1,1,1,17.4
5,0,1.0,14,0,0,1,14.6
3,0,1.0,8,0,0,0,10.4
3,0,0.0,7,0,0,0,15.1
3,1,1.0,20,1,1,0,16.0
2,0,1.0,4,0,0,0,8.2
2,0,1.0,72,0,1,0,23.599999999999998
3,1,1.0,100,3,1,53,65.2
4,1,1.0,21,1,0,0,22.3
3,1,1.0,100,1,1,1,40.4
4,1,1.0,100,3,0,2,50.8
3,1,1.0,77,1,1,0,33.099999999999994
3,1,1.0,100,1,1,1,40.4
2,1,1.0,20,2,0,0,22.0
2,0,1.0,7,0,1,0,4.1
3,1,1.0,28,2,0,0,25.4
3,1,1.0,100,1,1,1,40.4
3,0,1.0,15,0,0,0,12.5
3,0,1.0,23,1,0,0,16.9
3,1,1.0,30,3,0,2,28.8
2,0,1.0,28,0,1,1,10.8
4,1,1.0,42,4,1,0,29.6
5,0,1.0,100,1,1,6,39.4
2,1,1.0,45,1,1,1,22.9
4,1,1.0,91,2,0,4,46.9
3,0,1.0,13,0,1,0,6.9
2,0,1.0,21,1,0,1,15.700000000000001
2,0,1.0,19,0,1,0,7.7
5,1,1.0,100,5,1,100,90.0
3,1,1.0,100,5,1,24,57.6
2,0,0.0,18,0,1,0,12.399999999999999
2,0,1.0,12,0,1,0,5.6
4,1,1.0,100,1,1,0,41.0
3,0,1.0,16,1,0,0,14.8
1,0,1.0,12,0,0,0,9.6
3,1,1.0,64,1,1,0,29.2
2,0,0.0,17,0,1,0,12.1
1,0,1.0,16,1,0,0,12.8
2,1,1.0,100,5,1,66,73.4
1,1,1.0,100,5,1,100,86.0
3,0,1.0,10,0,0,0,11.0
1,0,1.0,38,1,1,1,14.8
1,0,1.0,24,1,1,0,10.2
3,0,1.0,100,1,1,0,35.0
1,0,0.0,5,0,0,0,12.5
3,0,1.0,33,1,0,0,19.9
3,1,1.0,34,1,0,1,25.599999999999998
2,1,1.0,100,5,1,1,47.4
3,0,1.0,10,0,0,0,11.0
2,0,1.0,71,0,1,1,23.7
2,0,1.0,6,0,0,0,8.8
3,0,1.0,6,0,0,0,9.8
1,0,1.0,29,0,1,0,9.7
4,0,1.0,7,0,1,0,6.1
2,1,1.0,100,3,0,1,48.4
3,0,1.0,100,5,1,11,47.4
3,0,1.0,38,0,1,0,14.4
3,1,1.0,35,1,0,1,25.9
5,0,1.0,23,0,1,0,11.899999999999999
3,1,1.0,42,3,1,1,27.0
3,1,1.0,100,4,1,4,47.6
1,0,1.0,5,0,0,0,7.5
4,0,1.0,15,0,0,0,13.5
3,0,1.0,10,1,1,0,8.0
3,0,0.0,18,1,0,0,20.4
2,1,1.0,29,1,0,0,22.7
5,0,1.0,24,0,0,0,17.2
4,0,1.0,11,0,0,0,12.3
3,0,1.0,23,2,0,1,19.299999999999997
1,1,1.0,100,3,1,5,44.0
3,1,1.0,58,3,1,1,31.799999999999997
4,0,1.0,27,0,0,0,17.1
5,0,1.0,11,0,0,0,13.3
3,1,1.0,100,1,1,5,42.0
3,1,1.0,17,1,0,0,20.1
2,0,1.0,78,0,0,1,30.799999999999997
3,1,1.0,100,1,1,9,43.6
2,0,0.0,35,0,1,0,17.5
2,0,1.0,78,0,0,1,30.799999999999997
3,1,1.0,100,1,1,9,43.6
2,0,0.0,35,0,1,0,17.5
2,0,1.0,27,1,1,0,12.1
4,0,1.0,17,0,0,0,14.1
4,0,1.0,10,0,1,0,7.0
3,0,1.0,4,0,0,0,9.2
2,0,1.0,38,0,1,0,13.4
1,1,1.0,34,2,0,3,26.4
2,0,1.0,5,0,0,0,8.5
5,0,1.0,7,0,0,0,12.1
2,1,1.0,36,1,1,0,19.799999999999997
2,1,1.0,17,1,0,0,19.1
5,0,1.0,42,2,0,0,26.6
3,1,1.0,100,1,0,5,47.0
5,0,1.0,25,1,0,0,19.5
3,0,0.0,11,0,0,0,16.3
5,0,1.0,100,2,1,2,39.8
1,1,1.0,11,1,0,0,16.3
3,1,1.0,20,1,0,0,21.0
3,1,1.0,17,1,1,1,15.5
3,1,1.0,56,3,1,1,31.2
3,0,1.0,17,0,0,0,13.1
1,0,1.0,19,1,1,0,8.7
1,1,1.0,22,1,1,0,14.6
3,0,1.0,20,1,0,1,16.4
5,0,1.0,23,0,0,0,16.9
4,1,1.0,100,2,1,2,43.8
2,0,1.0,31,1,1,0,13.299999999999999
3,0,0.0,13,0,1,0,11.9
2,0,1.0,22,0,1,0,8.6
1,0,1.0,5,0,0,0,7.5
2,0,1.0,15,1,1,0,8.5
3,0,1.0,29,1,0,0,18.7
2,0,1.0,50,1,1,0,19.0
1,1,1.0,29,2,1,0,18.7
5,0,1.0,33,0,1,0,14.9
2,1,1.0,22,1,0,0,20.6
3,1,1.0,100,2,1,3,43.2
3,1,1.0,16,1,0,0,19.8
4,0,0.0,13,0,0,0,17.9
2,0,1.0,8,1,0,0,11.4
2,1,1.0,19,2,0,0,21.7
5,0,1.0,30,2,1,0,18.0
3,0,1.0,10,0,1,0,6.0
1,0,1.0,9,0,0,0,8.7
3,1,1.0,100,2,1,11,46.4
3,1,1.0,100,5,1,12,52.8
3,1,1.0,18,2,0,0,22.4
2,0,1.0,9,1,0,0,11.7
3,1,1.0,99,2,1,0,41.7
2,0,1.0,33,1,1,0,13.9
2,0,1.0,22,0,0,0,13.6
2,0,1.0,19,0,0,0,12.7
2,0,1.0,47,0,1,0,16.1
3,0,1.0,35,1,0,1,20.9
3,1,1.0,28,1,1,0,18.4
2,1,1.0,100,5,0,14,57.6
3,0,1.0,13,1,1,0,8.9
3,0,1.0,6,0,0,0,9.8
5,1,1.0,31,2,0,1,28.699999999999996
5,1,1.0,18,1,0,0,22.4
5,1,1.0,32,1,1,0,21.6
4,1,1.0,18,1,0,0,21.4
3,0,1.0,100,1,1,2,35.8
3,1,1.0,100,5,1,100,88.0
2,0,1.0,4,0,0,0,8.2
4,1,1.0,60,2,1,2,31.8
4,1,1.0,12,1,0,0,19.6
4,0,1.0,34,2,1,0,18.2
5,1,1.0,100,2,0,0,49.0
2,0,1.0,14,0,1,0,6.2
1,1,1.0,100,2,0,0,45.0
3,0,1.0,24,2,1,0,14.2
4,1,1.0,100,1,1,0,41.0
2,0,1.0,5,0,0,0,8.5
5,0,1.0,9,0,1,0,7.699999999999999
1,0,1.0,7,0,0,0,8.1
2,1,1.0,26,1,1,2,17.6
2,1,1.0,19,1,1,0,14.7
3,1,1.0,100,2,1,0,42.0
2,1,1.0,15,1,0,1,18.9
4,0,1.0,18,1,1,0,11.399999999999999
1,0,1.0,9,0,0,0,8.7
2,1,1.0,100,2,1,28,52.2
2,0,1.0,24,0,1,0,9.2
2,1,1.0,32,2,1,0,20.6
5,1,1.0,39,1,1,2,24.5
5,0,1.0,35,2,1,0,19.5
3,0,1.0,100,1,0,1,40.4
4,0,1.0,5,0,1,0,5.5
2,1,1.0,100,5,1,6,49.4
5,0,1.0,19,0,1,0,10.7
2,0,1.0,25,0,1,1,9.9
2,1,1.0,32,1,0,1,24.0
3,0,1.0,13,0,0,1,12.3
3,1,1.0,27,3,0,1,27.5
2,0,1.0,9,0,0,0,9.7
5,0,1.0,57,0,1,0,22.099999999999998
4,0,1.0,11,0,1,0,7.3
3,0,1.0,18,1,0,0,15.399999999999999
3,0,1.0,67,1,1,0,25.099999999999998
1,0,1.0,39,0,1,0,12.7
2,0,1.0,44,1,1,0,17.2
1,0,1.0,9,0,1,0,3.6999999999999997
3,1,1.0,100,2,1,19,49.6
3,0,1.0,25,1,0,0,17.5
4,0,1.0,16,0,1,0,8.8
2,1,1.0,48,2,1,0,25.4
3,0,0.0,12,0,0,0,16.6
4,0,1.0,14,0,0,0,13.2
5,0,1.0,8,0,0,0,12.4
2,0,1.0,13,1,0,1,13.3
4,0,1.0,22,2,1,0,14.6
1,0,1.0,9,0,0,0,8.7
5,0,1.0,22,1,1,0,13.6
2,0,1.0,5,0,0,0,8.5
5,0,1.0,13,0,1,0,8.9
4,0,1.0,5,0,0,0,10.5
3,0,1.0,11,0,1,1,6.7
3,0,1.0,5,0,0,0,9.5
1,0,1.0,11,0,0,0,9.3
1,0,1.0,11,0,0,0,9.3
2,1,1.0,100,2,1,3,42.2
5,0,1.0,70,1,1,0,28.0
2,0,1.0,28,1,1,0,12.4
3,1,1.0,100,3,0,20,57.0
4,0,1.0,34,1,0,0,21.2
2,0,1.0,22,1,1,0,10.6
4,0,1.0,21,0,1,0,10.3
5,1,1.0,100,4,1,6,50.4
3,1,1.0,47,2,1,0,26.1
5,0,1.0,17,0,1,0,10.1
4,1,1.0,22,3,0,0,26.6
4,0,1.0,35,1,1,0,16.5
2,0,1.0,12,1,1,0,7.6
1,1,1.0,44,3,0,0,30.2
5,0,1.0,18,1,0,0,17.4
2,1,1.0,100,2,0,2,46.8
3,0,1.0,100,0,1,3,34.2
2,1,1.0,100,2,1,2,41.8
2,1,1.0,100,2,0,4,47.6
1,0,1.0,29,0,1,3,10.899999999999999
2,0,0.0,19,0,1,0,12.7
3,0,1.0,100,1,1,3,36.2
2,1,1.0,100,5,1,52,67.8
2,1,1.0,28,1,1,0,17.4
3,1,1.0,100,4,0,1,51.4
1,0,1.0,21,1,1,0,9.3
2,1,1.0,100,4,1,0,45.0
4,0,0.0,29,0,1,0,17.7
2,0,1.0,100,0,1,4,33.6
4,0,1.0,19,1,0,0,16.7
5,0,1.0,10,0,0,0,13.0
5,1,1.0,82,1,0,4,43.199999999999996
3,0,1.0,13,0,0,1,12.3
5,0,1.0,12,0,0,0,13.6
5,0,1.0,100,3,1,1,41.4
3,1,1.0,28,2,0,0,25.4
5,0,1.0,58,0,1,0,22.4
1,0,0.0,10,0,1,0,9.0
2,0,1.0,36,1,1,0,14.799999999999999
4,1,1.0,100,2,1,45,61.0
5,0,1.0,15,0,0,0,14.5
5,0,1.0,24,0,1,0,12.2
2,1,1.0,100,3,1,4,44.6
3,1,1.0,33,2,1,0,21.9
3,0,1.0,20,0,0,0,14.0
4,1,1.0,27,2,1,1,21.5
1,0,1.0,7,0,0,0,8.1
2,0,1.0,7,0,0,0,9.1
2,0,0.0,8,0,0,0,14.4
4,1,1.0,58,1,1,0,28.4
4,0,1.0,34,1,0,0,21.2
2,1,0.0,33,2,0,1,31.299999999999997
2,0,1.0,47,0,1,0,16.1
2,1,1.0,44,2,1,1,24.599999999999998
2,0,1.0,12,0,1,0,5.6
5,0,1.0,21,0,0,0,16.3
3,0,1.0,8,0,0,0,10.4
5,0,1.0,9,0,0,0,12.7
3,1,1.0,35,1,1,2,21.3
5,1,1.0,19,1,1,0,17.7
4,0,1.0,20,1,1,0,12.0
5,0,1.0,14,0,0,0,14.2
5,0,1.0,13,0,0,0,13.9
3,0,1.0,100,3,0,0,44.0
5,0,1.0,34,1,0,1,22.599999999999998
2,1,1.0,27,1,0,0,22.1
4,1,0.0,31,1,0,1,30.699999999999996
5,0,1.0,12,0,0,0,13.6
4,1,1.0,36,1,1,0,21.799999999999997
5,0,1.0,10,1,1,0,10.0
5,1,1.0,100,4,1,0,48.0
5,0,1.0,17,1,1,0,12.1
4,1,1.0,100,4,1,11,51.4
1,0,1.0,32,3,1,0,16.6
3,0,1.0,12,0,0,0,11.6
3,0,1.0,27,1,1,1,13.5
2,1,1.0,100,3,1,1,43.4
2,1,1.0,100,3,1,1,43.4
3,0,1.0,15,0,0,0,12.5
2,0,0.0,9,0,1,0,9.7
2,1,1.0,99,2,1,0,40.7
1,0,0.0,11,0,0,0,14.3
3,1,1.0,100,2,1,3,43.2
1,0,1.0,45,2,1,0,18.5
2,0,1.0,19,0,0,0,12.7
5,0,1.0,17,0,1,0,10.1
4,0,1.0,11,0,0,0,12.3
2,1,1.0,40,2,1,0,23.0
2,1,1.0,100,1,1,3,40.2
1,1,1.0,42,2,0,3,28.8
3,1,1.0,17,1,0,0,20.1
3,1,1.0,100,1,1,0,40.0
4,0,1.0,31,2,0,0,22.299999999999997
4,0,1.0,6,0,0,0,10.8
3,0,1.0,6,0,0,0,9.8
3,0,1.0,8,0,0,0,10.4
2,0,1.0,29,1,1,0,12.7
2,0,0.0,41,1,1,0,21.299999999999997
5,0,1.0,19,0,1,0,10.7
3,1,1.0,100,2,1,20,50.0
5,0,1.0,33,0,0,0,19.9
3,1,1.0,28,1,0,0,23.4
2,0,1.0,33,2,1,0,15.9
2,0,1.0,7,0,0,0,9.1
2,0,1.0,100,1,0,3,40.2
3,0,1.0,100,3,1,4,40.6
5,0,1.0,100,2,1,0,39.0
2,0,1.0,100,4,1,2,40.8
3,1,1.0,29,1,1,0,18.7
1,0,0.0,7,0,0,0,13.1
4,1,1.0,72,2,1,3,35.8
2,0,1.0,10,0,0,0,10.0
3,1,1.0,31,1,1,1,19.699999999999996
3,0,1.0,12,0,1,0,6.6
2,0,1.0,100,1,1,2,34.8
3,1,1.0,23,1,1,1,17.299999999999997
2,0,1.0,6,0,0,0,8.8
3,1,1.0,27,2,0,0,25.1
5,0,1.0,16,1,1,0,11.8
3,1,0.0,20,1,0,0,26.0
2,0,0.0,24,0,1,0,14.2
3,0,1.0,18,0,0,0,13.399999999999999
4,0,1.0,100,0,1,0,34.0
4,0,1.0,10,0,0,0,12.0
4,0,1.0,100,1,0,0,41.0
1,1,1.0,100,1,1,1,38.4
5,0,1.0,32,0,1,0,14.6
5,1,1.0,100,5,1,24,59.6
1,0,1.0,23,0,1,0,7.8999999999999995
3,0,0.0,9,0,1,0,10.7
2,0,1.0,100,1,1,3,35.2
2,0,1.0,14,0,0,0,11.2
1,0,1.0,6,0,0,0,7.8
2,0,1.0,14,0,0,0,11.2
3,1,1.0,19,1,0,0,20.7
4,0,1.0,17,0,1,0,9.1
3,0,1.0,14,0,0,0,12.2
2,1,1.0,37,1,1,0,20.1
2,0,1.0,16,0,0,0,11.8
3,0,1.0,22,1,0,0,16.6
1,0,1.0,17,2,0,0,15.1
3,0,1.0,22,0,0,0,14.6
5,0,1.0,6,0,0,0,11.8
1,0,1.0,9,1,0,0,10.7
2,1,1.0,24,2,0,1,23.599999999999998
3,0,0.0,5,0,0,0,14.5
3,0,1.0,6,1,1,0,6.8
3,0,0.0,37,1,1,0,21.1
3,0,1.0,15,0,1,0,7.5
1,0,1.0,31,0,0,0,15.299999999999999
3,0,1.0,41,0,1,0,15.299999999999999
3,0,1.0,13,0,1,0,6.9
4,0,1.0,100,1,0,0,41.0
2,0,1.0,19,0,1,0,7.7
2,0,1.0,9,0,0,0,9.7
3,0,1.0,6,0,0,0,9.8
5,1,1.0,100,2,1,1,44.4
3,0,1.0,3,0,0,0,8.9
2,0,1.0,9,0,0,0,9.7
5,1,1.0,52,1,1,0,27.6
2,0,1.0,20,0,0,0,13.0
2,1,1.0,38,2,0,0,27.4
3,1,1.0,100,4,0,10,55.0
3,1,1.0,100,3,1,25,54.0
5,0,1.0,21,0,1,0,11.3
5,0,1.0,31,0,1,0,14.299999999999999
3,1,1.0,100,2,0,9,50.6
1,0,1.0,25,0,1,0,8.5
1,0,1.0,11,0,1,0,4.3
2,1,1.0,12,1,1,0,12.6
5,0,1.0,54,3,1,2,28.0
2,0,1.0,11,0,1,0,5.3
4,1,1.0,100,1,0,0,46.0
5,0,1.0,9,0,0,0,12.7
3,0,1.0,14,1,0,0,14.2
5,0,0.0,10,0,0,0,18.0
3,1,1.0,21,1,1,1,16.7
3,1,1.0,100,5,1,100,88.0
2,1,1.0,100,1,1,0,39.0
1,0,0.0,7,0,0,0,13.1
2,0,1.0,37,0,1,0,13.1
2,0,0.0,5,0,0,0,13.5
3,0,1.0,10,0,1,0,6.0
2,1,1.0,38,5,0,0,33.4
1,1,1.0,29,2,1,2,19.5
3,0,1.0,27,1,0,0,18.1
1,1,1.0,78,1,1,1,31.799999999999997
3,1,1.0,100,5,1,100,88.0
3,0,1.0,15,0,0,0,12.5
